facility_id,program_type,facility_status,facility_name,city,zip_code,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capcity,total_capacity
375358,DCC,License,"Care-a-lot Child Care of Farmington, Inc.",Farmington,144259603,Canandaigua City,24,44,61,39,0,168
43113,DCC,License,"The YWCA of Western New York, Inc.",Buffalo,14207,Buffalo,8,22,32,80,0,142
29122,FDC,Registration,"Durfee, Melinda",Ithaca,14850,Trumansburg,0,0,0,2,6,8
869253,DCC,License,Starbright Children's Center LLC,Center Moriches,11934,East Moriches,16,10,0,0,0,26
742375,GFDC,License,Little Hands Big Hearts,Brooklyn,11234,Brooklyn 18,0,0,0,4,12,16
709862,SACC,Registration,NIA After- School Program @ PS 121,Brooklyn,11204,Brooklyn 21,0,0,0,131,0,131
560404,DCC,Pending Revocation,KA of Webster,Webster,14580,Webster,21,32,50,9,0,112
657429,GFDC,License,"Moseley, Melinda",Newfield,14867,Newfield,0,0,0,2,12,14
851229,DCC,License,"Pro Action of Steuben and Yates, Inc.",Painted Post,14870,Corning,0,0,18,0,0,18
774403,GFDC,License,"Davila, Denise",Rego Park,11374,Queens 28,0,0,0,4,12,16
214643,DCC,License,St. Gregory The Great Early Childhood Center,Harrison,10528,Harrison,0,0,167,21,0,188
750417,DCC,License,"Tutor Time Learning Centers, LLC",Massapequa,11758,Massapequa,32,72,84,18,0,206
485644,FDC,Registration,"Houghtaling, Christina",Acra,12405,Cairo-Durham,0,0,0,2,6,8
310950,GFDC,License,"SS Enterprises Daycare, Inc.",Highland Mills,10930,Monroe-Woodbury,0,0,0,4,12,16
786158,GFDC,License,Villa Fusco,Schenectady,12309,Niskayuna,0,0,0,4,12,16
842021,DCC,License,Bloom,Moriches,11955,William Floyd,12,12,42,0,0,66
125397,DCC,License,"Imagine Early Learning Center, LLC",Port Washington,11050,Port Washington,8,12,18,0,0,38
829694,GFDC,License,Bizzy Bumblebee's Daycare,Ballston Lake,12019,Burnt Hills,0,0,0,4,12,16
42225,SACC,Registration,YMCA of Greater Rochester,Penfield,14526,Penfield,0,0,0,104,0,104
115758,FDC,Registration,"Davey, Ronda",Williamson,14589,Williamson,0,0,0,2,6,8
876224,GFDC,License,"Cassandra's Day Care, Inc.",New York,10031,Manhattan 6,0,0,0,4,12,16
700190,FDC,Registration,"Lanning, Cindy",Rochester,14622,East Irondequoit,0,0,0,2,6,8
480849,GFDC,License,MI SEGUNDO HOGAR DAY CARE INC.,Bronx,10451,Bronx 9,0,0,0,2,12,14
710665,GFDC,License,Marks Precious Tots Daycare,Buffalo,14215,Buffalo,0,0,0,4,12,16
45220,DCC,License,The Children's Village,Dobbs Ferry,10522,Dobbs Ferry,13,12,19,0,0,44
361699,DCC,License,"Shining Stars Daycare, Inc.",Liverpool,13088,Liverpool,16,24,75,40,0,155
796765,DCC,License,North Shore Hebrew Academy,Great Neck,11024,Great Neck,0,34,48,0,0,82
828260,FDC,Registration,Hillside Family Daycare,Caneadea,14717,Belfast,0,0,0,2,6,8
860995,GFDC,License,Another Daycare By The Sea,Far Rockaway,11691,Queens 27,0,0,0,4,12,16
858413,GFDC,License,Learning Tots Daycare,St Albans,11412,Queens 29,0,0,0,4,12,16
358621,GFDC,License,"Slesarevich, Tatsiana",Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16
668643,GFDC,License,Benjamins Daycare,New Paltz,12561,Kingston,0,0,0,4,12,16
246233,GFDC,License,Fairy Steps Childcare Corp.,Valley Cottage,10989,Nyack,0,0,0,4,12,16
878136,GFDC,License,Cuddle Avenue Daycare LLC,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
597016,GFDC,License,"Little Boss Day Care, Inc.",Brooklyn,11214,Brooklyn 21,0,0,0,4,12,16
598901,DCC,License,EMPOWER,Niagara Falls,14304,Niagara-Wheatfield,0,0,112,0,0,112
229353,DCC,License,"Little Pals Preschool, LTD",Monroe,10950,Monroe-Woodbury,6,22,50,7,0,85
659972,GFDC,License,Pumpkin Patch Kids,Medford,11763,Longwood,0,0,0,4,12,16
39844,DCC,License,"Economic Opportunity Commission of Nassau County, Inc.",Hempstead,11550,Hempstead,0,0,95,0,0,95
761379,GFDC,License,Pitter Patter Childcare,Gouverneur,13642,Gouverneur,0,0,0,4,12,16
117283,SACC,Registration,"Harrison Children's Center, Inc.",Harrison,10528,Harrison,0,0,0,60,0,60
218933,FDC,Registration,"Chavez Garcia, Elsa",Astoria,11102,Queens 30,0,0,0,2,6,8
674062,GFDC,Pending Revocation,"Sweet Inspirations Daycare, LLC",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
209121,GFDC,License,"Cruz, Carmen",Ridgewood,11385,Queens 24,0,0,0,4,12,16
216708,SACC,Registration,CDY-Albany @ Schuyler Acheivement Academy,Albany,12206,Albany,0,0,0,44,0,44
374042,SACC,Registration,GYO Dutch Broadway After School Program,Elmont,11003,Elmont,0,0,0,460,0,460
865627,DCC,License,All About Kids Enrichment Program LLC,Scotia,12302,Burnt Hills,0,0,19,0,0,19
762929,DCC,License,"Care-A-Lot Childcare Centre, Inc.",Grand Island,14072,Grand Island,24,10,43,20,0,97
807925,GFDC,License,"Ramirez, Angela",Bronx,10468,Bronx 10,0,0,0,4,12,16
798875,GFDC,License,Laura's Home Away from Home,Rochester,14626,Greece,0,0,0,4,12,16
43521,DCC,License,"Community Nursery of Cayuga Heights, Inc.",Ithaca,14850,Ithaca,0,12,32,0,0,44
42626,SACC,Registration,YMCA @ Little Tor Elementary,New City,10956,Clarkstown,0,0,0,65,0,65
137195,GFDC,License,Sunrise  Angel  Day Care,Queens Village,11428,Queens 29,0,0,0,2,12,14
39619,DCC,License,Childtime Learning Centers,Rochester,146163445,Greece,16,20,32,20,0,88
774035,FDC,Registration,Ms Elizabeth Daycare,Rochester,14609,Rochester,0,0,0,2,6,8
226063,SACC,Registration,"Harlem Children's Zone, Inc.",New York,10037,Manhattan 5,0,0,21,149,0,170
535398,FDC,Registration,"Brown, Jessica",Watertown,13601,South Jefferson,0,0,0,2,6,8
644946,DCC,License,"Little Learners of Westchester, Inc.",Cortlandt Manor,10567,Yorktown,12,12,33,0,0,57
317855,GFDC,License,"Ward, Donna",Homer,13077,Homer,0,0,0,4,12,16
648835,FDC,Registration,Lullabies and Butterflies Family Day Care,Lockport,14094,Lockport,0,0,0,2,6,8
379472,DCC,License,Hyde Park Nursery,Hyde Park,12538,Hyde Park,0,0,30,0,0,30
840675,GFDC,License,"Jack, Shennicka",springfield gardens,11413,Queens 29,0,0,0,4,12,16
858758,GFDC,License,"Polanco, Ana",Bronx,10457,Bronx 12,0,0,0,4,12,16
640808,GFDC,License,"Febrillet, Roxanna",Bronx,10463,Bronx 10,0,0,0,4,12,16
698006,FDC,Registration,"Rincon, Praxedes",Bronx,10469,Bronx 11,0,0,0,2,6,8
27937,GFDC,License,Quiogue Nursery,Westhampton Beach,11978,Westhampton Beach,0,0,0,2,12,14
223774,SACC,Registration,Sunnyside Community Services Beacon Prog. @IS5,Elmhurst,11373,Queens 24,0,0,0,385,0,385
669684,SACC,Registration,Little Red Rocket Program LLC,New York,10034,Manhattan 6,0,0,0,105,0,105
630614,DCC,License,Alcott School,Dobbs Ferry,10522,Dobbs Ferry,0,19,144,0,0,163
609562,SACC,Registration,"Young Men`s Christian Association of Central New York, Inc.",East Syracuse,13057,E.Syracuse-Minoa,0,0,0,40,0,40
42514,SACC,Registration,The Boys & Girls Club of Binghamton,Binghamton,13905,Binghamton,0,0,0,40,0,40
677681,GFDC,License,"MIS NINOS GROUP FAMILY DAYCARE, INC.",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
846801,GFDC,License,"Miles of Big Smiles, Inc.",North Merrick,11566,North Merrick,0,0,0,4,12,16
827834,GFDC,License,J.W. Group Family Daycare Inc.,New York,10040,Manhattan 6,0,0,0,4,12,16
9,GFDC,License,First Steps,Albany,122034419,Albany,0,0,0,4,12,16
880087,GFDC,License,The Growing Tree,freeport,11520,Freeport,0,0,0,4,12,16
368833,GFDC,License,"V I H I DAYCARE, INC.",Valley Stream,11580,Valley Str Hemp 30,0,0,0,4,12,16
834165,GFDC,License,My Kidz Daycare II Corp.,Elmont,11003,Elmont,0,0,0,0,12,12
709546,SACC,Registration,"Manhattan Youth Recreation and Resources, Inc.",New York,10011,Manhattan 2,0,0,0,176,0,176
709792,SACC,Registration,"Mosholu Montefiore Community Center, Inc.",Bronx,10470,Bronx 11,0,0,0,280,0,280
791983,GFDC,License,Moore Hugs and Learn Family Daycare,New York,10037,Manhattan 5,0,0,0,4,12,16
847715,SACC,Registration,Beanstalk Child Care Academy,Brooklyn,11212,Brooklyn 23,0,0,0,13,0,13
44194,SACC,Registration,REACH Community And Youth Agency,DIX HILLS,11746,Half Hollow Hills,0,0,0,60,0,60
835829,GFDC,License,Happy Land,Jamaica,11435,Queens 28,0,0,0,4,12,16
820233,GFDC,License,"De La Cruz Robles, Juan",Bronx,10453,Bronx 10,0,0,0,4,12,16
688576,GFDC,License,"Ortiz, Rosa",New York,10034,Manhattan 6,0,0,0,0,12,12
781528,FDC,Registration,My 2 Daughters Day Care,Poughkeepsie,12603,Arlington,0,0,0,2,6,8
192440,GFDC,License,Alice's Wonder Land Day Care,Wappinger Falls,12590,Wappingers,0,0,0,2,12,14
878243,GFDC,License,"Sabando, Nurys",New York,10034,Manhattan 6,0,0,0,4,12,16
457284,GFDC,License,"Cardenes, Maria",Bronx,10457,Bronx 9,0,0,0,4,12,16
604766,GFDC,License,"Colon, Mayra",Bronx,10460,Bronx 12,0,0,0,2,12,14
872534,SACC,Registration,CREATIVE LEARNING ACADEMY,Staten Island,10303,Richmond 31,0,0,0,51,0,51
791655,GFDC,License,Skyblue Daycare Corp.,Bronx,10458,Bronx 10,0,0,0,4,12,16
876743,DCC,License,Astor Services for Children and Families,Wingdale,12594,Dover,0,0,39,0,0,39
837608,GFDC,License,ELBA'S LITTLE DAY CARE INC.,New York,10040,Manhattan 6,0,0,0,4,12,16
655490,GFDC,License,"Rivera, Bethzaida",Ridgewood,11385,Queens 24,0,0,0,4,12,16
41129,SACC,Registration,"Colonie Youth Center, Inc. @ Veeder School",Albany,12205,South Colonie,0,0,0,130,0,130
800473,SACC,Registration,"YWCA of the Niagara Frontier, Inc.",North Tonawanda,14120,Niagara-Wheatfield,0,0,0,44,0,44
333506,GFDC,License,"Moreno, Carmen",Bronx,10453,Bronx 10,0,0,0,4,12,16
866306,GFDC,License,Learning Treehouse,poughkeepsie,12601,Poughkeepsie,0,0,0,4,12,16
873904,DCC,License,Tioronda Learning Center LLC,beacon,12508,Beacon,0,0,21,0,0,21
40067,DCC,License,Middletown Day Nursery Assn. Inc.,Middletown,10940,Middletown,8,12,39,16,0,75
866507,FDC,Registration,Yumaris Day Care,Syracuse,13214,Jamesville-Dewitt,0,0,0,2,6,8
507343,FDC,Registration,Ger's Home Away From Home Family Day Care LLC,Sloatsburg,10974,Ramapo(Edwin Gould),0,0,0,2,6,8
679014,FDC,Registration,"Alexander, Myrtle",St. Albans,11412,Queens 29,0,0,0,2,6,8
873763,GFDC,License,Little Bears Clubhouse NYC INC.,Jamaica,11435,Queens 28,0,0,0,4,12,16
462089,GFDC,License,"Martinez, Maribel",Bronx,10468,Bronx 10,0,0,0,2,12,14
706509,GFDC,License,"Chapell, Mary",Fairport,14450,Fairport,0,0,0,4,12,16
719538,GFDC,License,"Feliz, Mabel",Bronx,10452,Bronx 9,0,0,0,0,12,12
40600,DCC,License,Little Sparrows Nursery School of Hillside Church,Armonk,10504,Byram Hills,0,12,73,0,0,85
483919,GFDC,License,"Glenn, Charlene",St. Albans,11434,Queens 29,0,0,0,4,12,16
795809,GFDC,License,Early Learning Family Group Daycare,Bronx,10458,Bronx 10,0,0,0,4,12,16
113654,GFDC,License,"Colon, Mariber",New York,10040,Manhattan 6,0,0,0,2,12,14
808574,GFDC,License,Wee...Learn + Play Christian Day Care,Mt Vernon,10552,Mount Vernon,0,0,0,4,12,16
798237,GFDC,License,Berkys Day Care 2 LLC,Islip Terrace,11752,East Islip,0,0,0,4,12,16
728352,SACC,Registration,"YMCA of Greater New York, Inc. @ PS 165",New York,10025,Manhattan 3,0,0,0,280,0,280
631922,FDC,Registration,"Green, Vanessa",Rochester,14616,Greece,0,0,0,2,6,8
816858,GFDC,License,"Kim, Ho Sub",Flushing,11354,Queens 25,0,0,0,4,12,16
863944,DCC,License,Genesis Learning Center,Rochester,14606,Rochester,0,36,0,0,0,36
45060,DCC,License,"LEARN AS YOU GROW, INC.",Camillus,13031,West Genesee,0,0,21,46,0,67
875464,GFDC,License,3 Little Stars Incorporated,Westbury,11590,Westbury,0,0,0,4,12,16
675299,GFDC,License,Tiny Hands Prep Corp,New York,10033,Manhattan 6,0,0,0,4,12,16
814131,GFDC,License,"Mowatt, Stacey",Greene,13778,Greene,0,0,0,4,12,16
133408,GFDC,License,"Buckner Young, Sonja Ann",New York,10037,Manhattan 5,0,0,0,2,10,12
587439,GFDC,License,HAPPY FACES GFDC INC. II,Westbury,11590,Westbury,0,0,0,4,12,16
860160,GFDC,License,Happy Toddlers Play Group,New York,10025,Manhattan 3,0,0,0,4,12,16
132492,GFDC,License,Learning Bear Day Care,Troy,121804317,Troy,0,0,0,4,12,16
501166,FDC,Registration,"Testerman, Desiree",Wappingers Falls,12590,Wappingers,0,0,0,2,6,8
524418,DCC,License,Expressive Beginnings Child Care,Rochester,14623,Rush-Henrietta,16,24,100,7,0,147
12728,GFDC,License,Wiggles 'N' Giggles Daycare,Yorktown Heights,10598,Yorktown,0,0,0,2,12,14
765470,GFDC,License,"Vanwie- Snyder, Jennifer",Oneida,13421,Oneida City,0,0,0,4,12,16
757202,DCC,License,Lightbridge Academy-Baldwin,Baldwin,11510,Baldwin,16,48,61,20,0,145
72812,SACC,Registration,"Police Athletic League, Inc.",Staten Island,10304,Richmond 31,0,0,0,145,0,145
877145,FDC,Registration,Kidz Corner Daycare,Adams,13605,South Jefferson,0,0,0,2,6,8
181991,DCC,License,The Learning Garden,Williamsville,14221,Lancaster,16,20,31,0,0,67
845485,FDC,Registration,"Simon, Marie",Fairport,14450,Fairport,0,0,0,2,6,8
736237,GFDC,License,D'Little Angel's Group Day Care Inc.,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
878514,GFDC,License,Little Angels Daycare 0 LLC,Bronx,10458,Bronx 10,0,0,0,2,12,14
72830,SACC,Registration,Madison Square Boys & Girls Club,Bronx,10458,Bronx 10,0,0,0,180,0,180
488860,GFDC,License,"Mercedes, Ysabel",Bronx,10460,Bronx 12,0,0,0,4,12,16
770525,FDC,Registration,Miles of Smiles Daycare,Oswego,13126,Mexico,0,0,0,2,6,8
43726,DCC,License,The New Interdisciplinary School,Yaphank,11980,Longwood,8,12,371,0,0,391
276598,DCC,License,"Brookville Center For Children's Services,  Inc.",Woodbury,11797,Syosset,0,0,231,0,0,231
821044,GFDC,License,Brightstar ABC Daycare Inc,Bronx,10453,Bronx 10,0,0,0,4,12,16
806393,SACC,Registration,School Settlement Association @ MS:582,Brooklyn,11206,Brooklyn 14,0,0,0,120,0,120
74234,SACC,Registration,Samuel Field YM & YWHA / TASC @ M.S. 158,Bayside,11361,Queens 26,0,0,0,435,0,435
39707,DCC,License,Brockport Child Day Care Center Inc.,Brockport,144202997,Brockport,16,48,63,55,0,182
397219,SACC,Registration,Bright Horizons Children's Center @20 Pine,New York,10005,Manhattan 2,0,0,0,39,0,39
36509,FDC,Registration,"Fanelli, Danielle",Utica,13501,Utica,0,0,0,2,6,8
697277,GFDC,License,DIOMI'S LITTLE STARS DAY CARE CORP.,Freeport,11520,Freeport,0,0,0,4,12,16
851610,GFDC,License,CJ DAYCARE CORP.,Hempstead,11550,Hempstead,0,0,0,4,12,16
177220,SACC,Registration,Bright Horizons Children's Center @1271 Ave of the Americas,New York,10020,Manhattan 2,0,0,0,12,0,12
200823,SACC,Registration,Southwestern School Age Child Care Program,Jamestown,14701,Southwestern,0,0,0,70,0,70
866809,DCC,License,"Greater Opportunities for Broome and Chenango, Inc.",Endicott,13760,Union-Endicott,0,0,36,0,0,36
117722,GFDC,License,Enchanted Kingdom Day Care,Buffalo,14211,Buffalo,0,0,0,4,12,16
346559,GFDC,License,"Vasquez, Ruth",Ridgewood,11385,Queens 24,0,0,0,4,12,16
44329,SACC,Registration,City of White Plains Youth Bureau,White Plains,10605,White Plains,0,0,0,177,0,177
869606,GFDC,License,"Ashley, Dorcas",Ossining,10562,Ossining,0,0,0,4,12,16
861842,GFDC,License,"Vera's Sunny Family Group Daycare, Inc.",Yonkers,10701,Yonkers,0,0,0,4,12,16
568029,FDC,Registration,"Ibarra, Olga",Bronx,10462,Bronx 11,0,0,0,2,6,8
149599,SACC,Registration,Malverne Afterschool Center Inc.,Malverne,11565,Malverne,0,0,0,52,0,52
814923,GFDC,License,"Salcedo, Nataliz",Bronx,10458,Bronx 10,0,0,0,4,12,16
855931,GFDC,License,CEPTA'S DAYCARE LLC,Yonkers,10705,Yonkers,0,0,0,4,12,16
384014,GFDC,License,"Garcia, Esmirna",Bronx,10465,Bronx 8,0,0,0,4,12,16
330015,GFDC,License,Kiddy Corner Universal Daycare,Queens,11434,Queens 28,0,0,0,4,12,16
646772,GFDC,License,"T S L V, Inc.",Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16
493557,GFDC,License,"Bazon, Tali",Flushing,11367,Queens 25,0,0,0,4,12,16
738654,SACC,Registration,The David Foster Preschool Academy,Brooklyn,11226,Brooklyn 17,0,0,0,16,0,16
818014,GFDC,License,"Rodriguez- Abreu, Nelly",Howard Beach,11414,Queens 27,0,0,0,4,12,16
848209,GFDC,License,"Garcia, Edith",Palenville,12463,Catskill,0,0,0,0,12,12
569563,SACC,Registration,"The Community Action Organization Of WNY, Inc.",Angola,14006,Evans-Brant,0,0,0,44,0,44
637832,GFDC,License,United With Children Daycare #1 Corp.,Bronx,10472,Bronx 12,0,0,0,2,12,14
105945,GFDC,License,"Hubbard, Rebecca",Riverhead,11901,Riverhead,0,0,0,4,12,16
278042,SACC,Registration,Saratoga Regional Young Men's Christian Association,Saratoga Springs,12866,Saratoga Springs,0,0,0,100,0,100
870675,DCC,License,"Adirondack Community Action Programs, Inc.",Au Sable Forks,12912,Ausable Valley,0,0,20,0,0,20
877469,SACC,Registration,Town of Brighton,Rochester,14610,Brighton,0,0,0,86,0,86
799253,GFDC,License,"Bowman, Jenifer",New Hartford,13413,New Hartford,0,0,0,4,12,16
39203,SACC,Registration,CDY-Guilderland @ Westmere Elementary,Albany,12203,Guilderland,0,0,0,60,0,60
42765,DCC,License,"Precious Play Care, Inc.",Darien Center,14040,Alexander,12,20,14,7,0,53
761961,GFDC,License,"Mcaulay, Adina",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
22084,GFDC,License,Creative Playschool,Rochester,14626,Greece,0,0,0,4,12,16
620576,GFDC,License,Little Stars Day Service LLC,Hempstead,11550,Uniondale,0,0,0,4,12,16
633751,GFDC,License,ELEANOR'S RAINBOW DAYCARE,Bronx,10474,Bronx 8,0,0,0,4,12,16
346622,GFDC,License,BEST START ACADEMY,Bronx,10466,Bronx 11,0,0,0,4,12,16
680386,FDC,Registration,"Bohndorf, Amy",Oxford,13830,Oxford,0,0,0,2,6,8
872361,GFDC,License,MS MINNIE'S CLUBHOUSE LLC,Baldwin,11510,Uniondale,0,0,0,4,12,16
709716,SACC,Registration,CHFS: Arts & Literacy @ PS 127,East Elmhurst,11369,Queens 30,0,0,0,138,0,138
696042,SACC,Registration,Grand Street Settlement Inc @ PS 196k,Brooklyn,11206,Brooklyn 14,0,0,0,130,0,130
873249,GFDC,License,"CREATIVE TOTS, LLC",Tonawanda,14150,Tonawanda,0,0,0,4,12,16
44433,SACC,Registration,YMCA Buffalo Niagara,Lockport,14094,Lockport,0,0,0,44,0,44
376147,GFDC,License,"Servones, Kirsi",Bronx,10467,Bronx 10,0,0,0,2,12,14
805711,SACC,Registration,"Manhattan Youth Recreation and Resources, Inc.",New York,10010,Manhattan 2,0,0,0,60,0,60
756196,GFDC,License,"Lekoba, Micheline",Bronx,10456,Bronx 9,0,0,0,4,12,16
638640,SACC,Registration,NIA Community Services Network @ PS/IS 95,Brooklyn,11223,Brooklyn 21,0,0,0,260,0,260
460899,GFDC,License,"Demore, Johanina",Bronx,10470,Bronx 11,0,0,0,4,12,16
39862,DCC,License,The Children's Greenhouse,Garden City,11530,Uniondale,16,24,42,0,0,82
873232,SACC,Registration,The Child Center of NY,ARVERNE,116921781,,0,0,0,61,0,61
826265,GFDC,License,St. John's Kidz,Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16
383378,FDC,Registration,"Mccoy, Sharlene",Rochester,14611,Rochester,0,0,0,2,6,8
755830,DCC,License,"Temple Beth-El of Ithaca, New York. Inc.",Ithaca,14850,Ithaca,0,5,18,0,0,23
44064,DCC,License,Cayuga/Seneca Community Action Agency - Morav,Moravia,13118,Moravia,0,0,37,0,0,37
187628,GFDC,License,Home Sweet Home Day Care,Bethpage,11714,Plainedge,0,0,0,4,12,16
220949,GFDC,License,"Bright Minds Daycare, LLC",Floral Park,11001,Floral Park,0,0,0,4,12,16
40233,DCC,Pending Revocation,Schenectady Jewish Community Center Day Care,Schenectady,12309,Niskayuna,16,32,94,128,0,270
262092,GFDC,License,"Griffith, Jacqueline",Queens Village,11427,Queens 29,0,0,0,4,12,16
860257,GFDC,License,"Reyes, Julisa",Corona,11368,Queens 24,0,0,0,0,12,12
41093,DCC,License,North Shore Synagogue Nursery School,Syosset,11791,Syosset,0,48,123,0,0,171
419844,GFDC,License,New Kids on the Block DC LLC,Sayville,11782,Sayville,0,0,0,4,12,16
679618,GFDC,License,"Trofel, Julissa",Bronx,10455,Bronx 7,0,0,0,4,12,16
733098,DCC,License,CCSD Childcare & Early Learning Program,Congers,10920,Clarkstown,16,24,79,0,0,119
846272,GFDC,License,"De Jesus, Stanley",Bronx,10467,Bronx 10,0,0,0,4,12,16
309289,GFDC,License,Little Treasures Happy Home Day Care,Constable,12926,Malone,0,0,0,4,12,16
269128,GFDC,License,"Font, Elisa",BRONX,10462,Bronx 11,0,0,0,4,12,16
757290,GFDC,License,"Paquin, Lois",Lisbon,13658,Lisbon,0,0,0,4,12,16
800085,FDC,Registration,"Samuels, Viola",New York,10002,Manhattan 2,0,0,0,2,6,8
783354,DCC,License,Little Leaders Learning Inc.,Miller Place,11764,Miller Place,16,24,32,34,0,106
824671,DCC,Pending Revocation,"Tompkins Community Action, Inc",Ithaca,14850,Ithaca,8,12,48,0,0,68
128896,GFDC,License,Morningstar Group Family Day Care Inc.,Staten Island,10303,Richmond 31,0,0,0,4,12,16
42957,DCC,License,Westchester Comm. College Children's Center,Valhalla,10595,Valhalla,16,36,46,0,0,98
170784,GFDC,License,"Liaping, Carmen",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16
842280,GFDC,License,"Blanco, Jessica",Bronx,10457,Bronx 12,0,0,0,0,12,12
738497,GFDC,License,LITTLE RASCALS FAMILY DAY CARE INC,Bronx,10456,Bronx 9,0,0,0,4,12,16
