month,division,line,day_type,num_sched_trains,num_actual_trains,service_delivered
2021-02,B DIVISION,G,2,1152,1114,0.967013889
2021-02,B DIVISION,G,1,855,822,0.961403509
2021-02,B DIVISION,JZ,2,716,693,0.967877095
2021-02,B DIVISION,JZ,1,969,933,0.962848297
2021-02,B DIVISION,L,2,1124,1091,0.970640569
2021-02,B DIVISION,L,1,1797,1665,0.92654424
2021-02,B DIVISION,M,2,543,524,0.965009208
2021-02,B DIVISION,M,1,1710,1536,0.898245614
2021-02,B DIVISION,N,2,1280,1240,0.96875
2021-02,B DIVISION,N,1,1710,1512,0.884210526
2021-02,B DIVISION,Q,1,1954,1729,0.884851586
2021-02,B DIVISION,Q,2,1552,1481,0.954252577
2021-02,B DIVISION,R,1,1881,1741,0.925571505
2021-02,B DIVISION,R,2,1280,1262,0.9859375
2021-02,B DIVISION,S Fkln,1,684,654,0.956140351
2021-02,B DIVISION,S Fkln,2,704,703,0.998579545
2021-02,B DIVISION,S Rock,1,411,403,0.98053528
2021-02,B DIVISION,S Rock,2,448,447,0.997767857
2021-02,B DIVISION,W,2,188,161,0.856382979
2021-02,B DIVISION,W,1,741,640,0.863697706
2021-02,Systemwide,Systemwide,2,23364,22221,0.951078582
2021-02,Systemwide,Systemwide,1,38993,35299,0.905265048
2021-01,A DIVISION,1,2,1195,1132,0.947280335
2021-01,A DIVISION,1,1,1660,1633,0.98373494
2021-01,A DIVISION,2,1,2200,2129,0.967727273
2021-01,A DIVISION,2,2,2335,2103,0.900642398
2021-01,A DIVISION,3,1,2040,1979,0.970098039
2021-01,A DIVISION,3,2,1600,1490,0.93125
2021-01,A DIVISION,4,2,2383,2167,0.909357952
2021-01,A DIVISION,4,1,2820,2667,0.945744681
2021-01,A DIVISION,5,1,2528,2356,0.931962025
2021-01,A DIVISION,5,2,1600,1515,0.946875
2021-01,A DIVISION,6,1,2060,1985,0.963592233
2021-01,A DIVISION,6,2,1195,1073,0.89790795
2021-01,A DIVISION,7,1,2720,2545,0.935661765
2021-01,A DIVISION,7,2,1304,1289,0.988496933
2021-01,A DIVISION,S 42nd,2,1830,1827,0.998360656
2021-01,B DIVISION,A,1,2580,2458,0.952713178
2021-01,B DIVISION,A,2,1907,1816,0.95228107
2021-01,B DIVISION,B,1,1680,1657,0.986309524
2021-01,B DIVISION,C,1,1160,1157,0.997413793
2021-01,B DIVISION,C,2,1600,1551,0.969375
2021-01,B DIVISION,D,2,1600,1583,0.989375
2021-01,B DIVISION,D,1,1820,1798,0.987912088
2021-01,B DIVISION,E,1,1560,1498,0.96025641
2021-01,B DIVISION,F,1,1773,1786,1.007332205
2021-01,B DIVISION,G,2,1920,1872,0.975
2021-01,B DIVISION,G,1,900,912,1.013333333
2021-01,B DIVISION,JZ,2,895,891,0.995530726
2021-01,B DIVISION,JZ,1,1020,1026,1.005882353
2021-01,B DIVISION,L,2,2048,2021,0.986816406
2021-01,B DIVISION,L,1,1920,1898,0.988541667
2021-01,B DIVISION,M,1,1800,1677,0.931666667
2021-01,B DIVISION,N,1,1800,1754,0.974444444
2021-01,B DIVISION,N,2,1600,1534,0.95875
2021-01,B DIVISION,Q,1,2060,2007,0.974271845
2021-01,B DIVISION,Q,2,2320,2277,0.981465517
2021-01,B DIVISION,R,1,1980,1896,0.957575758
2021-01,B DIVISION,R,2,1600,1561,0.975625
2021-01,B DIVISION,S Fkln,1,720,719,0.998611111
2021-01,B DIVISION,S Fkln,2,880,843,0.957954545
2021-01,B DIVISION,S Rock,1,440,439,0.997727273
2021-01,B DIVISION,S Rock,2,560,563,1.005357143
2021-01,B DIVISION,W,1,780,750,0.961538462
2021-01,B DIVISION,W,2,376,334,0.888297872
2021-01,Systemwide,Systemwide,2,30748,29442,0.957525693
2021-01,Systemwide,Systemwide,1,40021,38726,0.967641988
2020-12,A DIVISION,1,1,1826,1741,0.953450164
2020-12,A DIVISION,1,2,960,892,0.929166667
2020-12,A DIVISION,2,1,2410,2304,0.956016598
2020-12,A DIVISION,2,2,1574,1406,0.893265565
2020-12,A DIVISION,3,1,2244,2110,0.940285205
2020-12,A DIVISION,3,2,960,876,0.9125
2020-12,A DIVISION,4,1,3102,2918,0.94068343
2020-12,A DIVISION,4,2,1906,1760,0.92339979
2020-12,A DIVISION,5,1,2787,2571,0.922497309
2020-12,A DIVISION,5,2,1024,978,0.955078125
2020-12,A DIVISION,6,2,956,877,0.917364017
2020-12,A DIVISION,6,1,2266,2089,0.921888791
2020-12,A DIVISION,7,1,2988,2800,0.93708166
2020-12,A DIVISION,7,2,1376,1321,0.96002907
2020-12,A DIVISION,S 42nd,1,2222,2187,0.984248425
2020-12,A DIVISION,S 42nd,2,1464,1462,0.99863388
2020-12,B DIVISION,A,2,1337,1296,0.969334331
2020-12,B DIVISION,A,1,2836,2626,0.925952045
2020-12,B DIVISION,B,1,1848,1751,0.947510823
2020-12,B DIVISION,C,1,1277,1235,0.967110415
2020-12,B DIVISION,C,2,1120,1097,0.979464286
2020-12,B DIVISION,D,2,1280,1269,0.99140625
2020-12,B DIVISION,D,1,2001,1933,0.966016992
2020-12,B DIVISION,E,1,1404,1368,0.974358974
2020-12,B DIVISION,F,1,1990,1952,0.980904523
2020-12,B DIVISION,F,2,640,636,0.99375
2020-12,B DIVISION,G,1,990,991,1.001010101
2020-12,B DIVISION,G,2,1536,1531,0.996744792
2020-12,B DIVISION,JZ,2,716,713,0.995810056
2020-12,B DIVISION,JZ,1,1122,1096,0.976827094
2020-12,B DIVISION,L,2,1596,1533,0.960526316
2020-12,B DIVISION,L,1,2103,2087,0.992391821
2020-12,B DIVISION,M,2,543,539,0.992633517
2020-12,B DIVISION,M,1,1792,1742,0.972098214
2020-12,B DIVISION,N,1,1980,1867,0.942929293
2020-12,B DIVISION,N,2,1280,1260,0.984375
2020-12,B DIVISION,Q,1,2265,2116,0.934216336
2020-12,B DIVISION,Q,2,1858,1857,0.999461787
2020-12,B DIVISION,R,2,880,871,0.989772727
2020-12,B DIVISION,R,1,2178,2077,0.953627181
2020-12,B DIVISION,S Fkln,2,704,704,1
2020-12,B DIVISION,S Fkln,1,792,792,1
2020-12,B DIVISION,S Rock,2,224,224,1
2020-12,B DIVISION,S Rock,1,473,476,1.006342495
2020-12,B DIVISION,W,1,858,801,0.933566434
2020-12,Systemwide,Systemwide,1,45754,43630,0.953577829
2020-12,Systemwide,Systemwide,2,23934,23102,0.965237737
2020-11,A DIVISION,1,2,1080,997,0.923148148
2020-11,A DIVISION,1,1,1660,1632,0.98313253
2020-11,A DIVISION,2,1,2200,2120,0.963636364
2020-11,A DIVISION,2,2,1439,1362,0.946490618
2020-11,A DIVISION,3,1,2040,1968,0.964705882
2020-11,A DIVISION,3,2,1440,1331,0.924305556
2020-11,A DIVISION,4,1,2820,2704,0.958865248
2020-11,A DIVISION,4,2,2182,2032,0.931255729
2020-11,A DIVISION,5,1,2540,2351,0.925590551
2020-11,A DIVISION,5,2,753,731,0.970783533
2020-11,A DIVISION,6,1,2058,1965,0.954810496
2020-11,A DIVISION,6,2,1092,955,0.874542125
2020-11,A DIVISION,7,1,2720,2660,0.977941176
2020-11,A DIVISION,7,2,1392,1327,0.953304598
2020-11,A DIVISION,S 42nd,1,2020,2009,0.994554455
2020-11,A DIVISION,S 42nd,2,1638,1540,0.94017094
2020-11,B DIVISION,A,1,2572,2403,0.934292379
2020-11,B DIVISION,A,2,1762,1673,0.949489217
2020-11,B DIVISION,B,1,1680,1604,0.954761905
2020-11,B DIVISION,C,1,1160,1132,0.975862069
2020-11,B DIVISION,C,2,800,756,0.945
2020-11,B DIVISION,D,2,1500,1450,0.966666667
2020-11,B DIVISION,D,1,1820,1757,0.965384615
2020-11,B DIVISION,E,2,322,304,0.944099379
2020-11,B DIVISION,E,1,1446,1438,0.994467497
2020-11,B DIVISION,F,2,1280,1244,0.971875
2020-11,B DIVISION,F,1,1710,1689,0.987719298
2020-11,B DIVISION,G,2,1728,1692,0.979166667
2020-11,B DIVISION,G,1,900,885,0.983333333
2020-11,B DIVISION,JZ,2,620,607,0.979032258
2020-11,B DIVISION,JZ,1,1020,1002,0.982352941
2020-11,B DIVISION,L,2,1817,1768,0.973032471
2020-11,B DIVISION,L,1,1920,1902,0.990625
2020-11,B DIVISION,M,2,266,264,0.992481203
2020-11,B DIVISION,M,1,1800,1714,0.952222222
2020-11,B DIVISION,N,2,1470,1436,0.976870748
2020-11,B DIVISION,N,1,1799,1669,0.927737632
2020-11,B DIVISION,Q,2,1910,1800,0.942408377
2020-11,B DIVISION,Q,1,2060,1913,0.928640777
2020-11,B DIVISION,R,1,1980,1839,0.928787879
2020-11,B DIVISION,R,2,1120,1093,0.975892857
2020-11,B DIVISION,S Fkln,1,720,717,0.995833333
2020-11,B DIVISION,S Fkln,2,784,780,0.994897959
2020-11,B DIVISION,S Rock,1,416,405,0.973557692
2020-11,B DIVISION,S Rock,2,384,379,0.986979167
2020-11,B DIVISION,W,1,780,708,0.907692308
2020-11,B DIVISION,W,2,160,129,0.80625
2020-11,Systemwide,Systemwide,2,26939,25650,0.952151156
2020-11,Systemwide,Systemwide,1,41841,40186,0.960445496
2020-10,A DIVISION,1,1,1826,1786,0.978094195
2020-10,A DIVISION,1,2,1079,1066,0.987951807
2020-10,A DIVISION,2,1,2420,2318,0.95785124
2020-10,A DIVISION,2,2,1440,1398,0.970833333
2020-10,A DIVISION,3,2,1440,1385,0.961805556
2020-10,A DIVISION,3,1,2244,2162,0.963458111
2020-10,A DIVISION,4,2,2251,2119,0.941359396
2020-10,A DIVISION,4,1,3101,2971,0.958078039
2020-10,A DIVISION,5,1,2770,2644,0.954512635
2020-10,A DIVISION,5,2,320,319,0.996875
2020-10,A DIVISION,6,1,2262,2182,0.964633068
2020-10,A DIVISION,6,2,1127,1041,0.923691216
2020-10,A DIVISION,7,2,1256,1237,0.984872611
2020-10,A DIVISION,7,1,2992,2919,0.975601604
2020-10,A DIVISION,S 42nd,1,2121,2121,1
2020-10,A DIVISION,S 42nd,2,1080,1056,0.977777778
2020-10,B DIVISION,A,2,1720,1636,0.951162791
2020-10,B DIVISION,A,1,2838,2665,0.939041579
2020-10,B DIVISION,B,1,1844,1765,0.957158351
2020-10,B DIVISION,C,1,1276,1247,0.977272727
2020-10,B DIVISION,C,2,1440,1381,0.959027778
2020-10,B DIVISION,D,2,1086,1077,0.991712707
2020-10,B DIVISION,D,1,2002,1913,0.955544456
2020-10,B DIVISION,E,1,1540,1520,0.987012987
2020-10,B DIVISION,F,1,1975,1966,0.995443038
2020-10,B DIVISION,F,2,960,952,0.991666667
2020-10,B DIVISION,G,1,990,993,1.003030303
2020-10,B DIVISION,G,2,1728,1724,0.997685185
2020-10,B DIVISION,JZ,2,812,800,0.985221675
2020-10,B DIVISION,JZ,1,1122,1097,0.97771836
2020-10,B DIVISION,L,2,1827,1820,0.996168582
2020-10,B DIVISION,L,1,2112,2091,0.990056818
2020-10,B DIVISION,M,2,820,816,0.995121951
2020-10,B DIVISION,M,1,1980,1875,0.946969697
2020-10,B DIVISION,N,2,1053,1014,0.962962963
2020-10,B DIVISION,N,1,1980,1904,0.961616162
2020-10,B DIVISION,Q,2,1991,1950,0.979407333
2020-10,B DIVISION,Q,1,2266,2170,0.957634598
2020-10,B DIVISION,R,1,2178,2060,0.945821855
2020-10,B DIVISION,R,2,1440,1418,0.984722222
2020-10,B DIVISION,S Fkln,2,800,800,1
2020-10,B DIVISION,S Fkln,1,792,792,1
2020-10,B DIVISION,S Rock,2,512,516,1.0078125
2020-10,B DIVISION,S Rock,1,484,486,1.004132231
2020-10,B DIVISION,W,1,858,797,0.928904429
2020-10,Systemwide,Systemwide,1,45973,44444,0.966741348
2020-10,Systemwide,Systemwide,2,26182,25525,0.974906424
2020-09,A DIVISION,1,1,1743,1693,0.971313827
2020-09,A DIVISION,1,2,960,935,0.973958333
2020-09,A DIVISION,2,1,2310,2243,0.970995671
2020-09,A DIVISION,2,2,1423,1371,0.963457484
2020-09,A DIVISION,3,1,2142,2072,0.967320261
2020-09,A DIVISION,3,2,1280,1249,0.97578125
2020-09,A DIVISION,4,1,2961,2824,0.953731847
2020-09,A DIVISION,4,2,1904,1838,0.965336134
2020-09,A DIVISION,5,2,512,502,0.98046875
2020-09,A DIVISION,5,1,2631,2520,0.957810718
2020-09,A DIVISION,6,2,956,911,0.95292887
2020-09,A DIVISION,6,1,2131,2056,0.964805256
2020-09,A DIVISION,7,1,2856,2760,0.966386555
2020-09,A DIVISION,7,2,1168,1161,0.994006849
2020-09,A DIVISION,S 42nd,2,1464,1368,0.93442623
2020-09,A DIVISION,S 42nd,1,2113,2099,0.993374349
2020-09,B DIVISION,A,1,2709,2541,0.937984496
2020-09,B DIVISION,A,2,1526,1367,0.895806029
2020-09,B DIVISION,B,1,1730,1688,0.975722543
2020-09,B DIVISION,C,1,1218,1179,0.967980296
2020-09,B DIVISION,C,2,1280,941,0.73515625
2020-09,B DIVISION,D,2,1281,1195,0.932864949
2020-09,B DIVISION,D,1,1911,1871,0.97906855
2020-09,B DIVISION,E,1,1574,1537,0.976493011
2020-09,B DIVISION,F,1,1520,1499,0.986184211
2020-09,B DIVISION,F,2,640,631,0.9859375
2020-09,B DIVISION,G,1,945,937,0.991534392
2020-09,B DIVISION,G,2,1344,1286,0.956845238
2020-09,B DIVISION,JZ,2,715,705,0.986013986
2020-09,B DIVISION,JZ,1,1071,1061,0.990662932
2020-09,B DIVISION,L,2,960,935,0.973958333
2020-09,B DIVISION,L,1,2016,1996,0.990079365
2020-09,B DIVISION,M,2,543,540,0.994475138
2020-09,B DIVISION,M,1,1890,1821,0.963492063
2020-09,B DIVISION,N,2,1465,1459,0.995904437
2020-09,B DIVISION,N,1,1888,1799,0.952860169
2020-09,B DIVISION,Q,2,1552,1551,0.99935567
2020-09,B DIVISION,Q,1,2163,2092,0.96717522
2020-09,B DIVISION,R,1,2079,1971,0.948051948
2020-09,B DIVISION,R,2,1200,1162,0.968333333
2020-09,B DIVISION,S Fkln,2,704,703,0.998579545
2020-09,B DIVISION,S Fkln,1,756,756,1
2020-09,B DIVISION,S Rock,1,462,457,0.989177489
2020-09,B DIVISION,S Rock,2,448,449,1.002232143
2020-09,B DIVISION,W,1,819,756,0.923076923
2020-09,Systemwide,Systemwide,1,43638,42228,0.967688712
2020-09,Systemwide,Systemwide,2,23325,22259,0.954297964
2020-08,A DIVISION,1,1,1743,1691,0.97016638
2020-08,A DIVISION,1,2,1200,1173,0.9775
2020-08,A DIVISION,2,1,2310,2157,0.933766234
2020-08,A DIVISION,2,2,2121,2082,0.981612447
2020-08,A DIVISION,3,2,1600,1584,0.99
2020-08,A DIVISION,3,1,2142,1979,0.923902894
2020-08,A DIVISION,4,2,1525,1403,0.92
2020-08,A DIVISION,4,1,2961,2803,0.946639649
2020-08,A DIVISION,5,1,2527,2326,0.920459042
2020-08,A DIVISION,6,1,2151,2064,0.959553696
2020-08,A DIVISION,6,2,1054,979,0.928842505
2020-08,A DIVISION,7,1,2856,2650,0.927871148
2020-08,A DIVISION,7,2,1408,1400,0.994318182
2020-08,A DIVISION,S 42nd,1,1600,1586,0.99125
2020-08,A DIVISION,S 42nd,2,1098,1090,0.992714026
2020-08,B DIVISION,A,2,1908,1850,0.969601677
2020-08,B DIVISION,A,1,2709,2537,0.936507937
2020-08,B DIVISION,B,1,1764,1648,0.934240363
2020-08,B DIVISION,C,1,1218,1173,0.963054187
2020-08,B DIVISION,C,2,1600,1540,0.9625
2020-08,B DIVISION,D,2,1786,1757,0.983762598
2020-08,B DIVISION,D,1,1911,1852,0.969126112
2020-08,B DIVISION,E,2,799,795,0.994993742
2020-08,B DIVISION,E,1,1638,1596,0.974358974
2020-08,B DIVISION,F,2,1280,1250,0.9765625
2020-08,B DIVISION,F,1,1866,1871,1.002679528
2020-08,B DIVISION,G,1,945,931,0.985185185
2020-08,B DIVISION,G,2,1728,1722,0.996527778
2020-08,B DIVISION,JZ,1,1071,1052,0.98225957
2020-08,B DIVISION,JZ,2,895,792,0.884916201
2020-08,B DIVISION,L,1,2016,2022,1.00297619
2020-08,B DIVISION,L,2,2119,2102,0.991977348
2020-08,B DIVISION,M,2,724,717,0.990331492
2020-08,B DIVISION,M,1,1890,1825,0.965608466
2020-08,B DIVISION,N,1,1890,1800,0.952380952
2020-08,B DIVISION,N,2,1848,1812,0.980519481
2020-08,B DIVISION,Q,1,2163,2054,0.949607027
2020-08,B DIVISION,Q,2,2200,2186,0.993636364
2020-08,B DIVISION,R,2,1600,1584,0.99
2020-08,B DIVISION,R,1,2079,1983,0.953823954
2020-08,B DIVISION,S Fkln,1,756,755,0.998677249
2020-08,B DIVISION,S Fkln,2,880,874,0.993181818
2020-08,B DIVISION,S Rock,2,560,558,0.996428571
2020-08,B DIVISION,S Rock,1,462,449,0.971861472
2020-08,B DIVISION,W,1,819,767,0.936507937
2020-08,Systemwide,Systemwide,1,43487,41571,0.955940856
2020-08,Systemwide,Systemwide,2,29933,29250,0.977182374
2020-07,A DIVISION,1,2,840,811,0.96547619
2020-07,A DIVISION,1,1,1743,1721,0.987378084
2020-07,A DIVISION,2,2,1625,1597,0.982769231
2020-07,A DIVISION,2,1,2310,2230,0.965367965
2020-07,A DIVISION,3,1,2142,2081,0.971521942
2020-07,A DIVISION,3,2,1120,1097,0.979464286
2020-07,A DIVISION,4,1,2961,2870,0.969267139
2020-07,A DIVISION,4,2,1664,1555,0.934495192
2020-07,A DIVISION,5,1,2585,2388,0.923791103
2020-07,A DIVISION,5,2,240,228,0.95
2020-07,A DIVISION,6,1,2163,2104,0.97272307
2020-07,A DIVISION,6,2,836,810,0.968899522
2020-07,A DIVISION,7,2,840,833,0.991666667
2020-07,A DIVISION,7,1,2992,2922,0.976604278
2020-07,B DIVISION,A,1,2838,2666,0.939393939
2020-07,B DIVISION,A,2,1147,1123,0.97907585
2020-07,B DIVISION,B,1,1848,1762,0.953463203
2020-07,B DIVISION,C,1,1272,1216,0.955974843
2020-07,B DIVISION,C,2,961,940,0.978147763
2020-07,B DIVISION,D,1,2002,1947,0.972527473
2020-07,B DIVISION,D,2,1336,1231,0.921407186
2020-07,B DIVISION,E,2,560,559,0.998214286
2020-07,B DIVISION,E,1,1716,1676,0.976689977
2020-07,B DIVISION,F,2,1120,1078,0.9625
2020-07,B DIVISION,F,1,1977,1948,0.98533131
2020-07,B DIVISION,G,1,990,979,0.988888889
2020-07,B DIVISION,G,2,1344,1344,1
2020-07,B DIVISION,JZ,2,262,262,1
2020-07,B DIVISION,JZ,1,1122,1095,0.975935829
2020-07,B DIVISION,L,2,1577,1567,0.993658846
2020-07,B DIVISION,L,1,2112,2090,0.989583333
2020-07,B DIVISION,M,2,85,84,0.988235294
2020-07,B DIVISION,M,1,1980,1894,0.956565657
2020-07,B DIVISION,N,2,1211,1188,0.981007432
2020-07,B DIVISION,N,1,1980,1866,0.942424242
2020-07,B DIVISION,Q,1,2266,2179,0.961606355
2020-07,B DIVISION,Q,2,1080,1040,0.962962963
2020-07,B DIVISION,R,1,2178,2056,0.943985308
2020-07,B DIVISION,R,2,1120,1123,1.002678571
2020-07,B DIVISION,S Fkln,1,792,789,0.996212121
2020-07,B DIVISION,S Fkln,2,608,603,0.991776316
2020-07,B DIVISION,S Rock,1,484,482,0.995867769
2020-07,B DIVISION,S Rock,2,384,382,0.994791667
2020-07,B DIVISION,W,1,858,781,0.91025641
2020-07,Systemwide,Systemwide,1,43311,41742,0.963773637
2020-07,Systemwide,Systemwide,2,19960,19455,0.974699399
2020-06,A DIVISION,1,1,1789,1783,0.996646171
2020-06,A DIVISION,1,2,960,945,0.984375
2020-06,A DIVISION,2,1,2420,2390,0.987603306
2020-06,A DIVISION,2,2,1866,1803,0.966237942
2020-06,A DIVISION,3,2,1280,1258,0.9828125
2020-06,A DIVISION,3,1,2244,2226,0.99197861
2020-06,A DIVISION,4,1,3102,3016,0.972275951
2020-06,A DIVISION,4,2,1904,1855,0.974264706
2020-06,A DIVISION,5,2,479,476,0.993736952
2020-06,A DIVISION,5,1,2459,2362,0.96055307
2020-06,A DIVISION,6,1,2134,2090,0.979381443
2020-06,A DIVISION,6,2,956,926,0.968619247
2020-06,A DIVISION,7,1,2759,2695,0.97680319
2020-06,A DIVISION,7,2,1272,1233,0.969339623
2020-06,B DIVISION,A,1,2382,2281,0.957598657
2020-06,B DIVISION,A,2,1532,1513,0.987597911
2020-06,B DIVISION,B,1,1428,1375,0.962885154
2020-06,B DIVISION,C,1,1268,1216,0.958990536
2020-06,B DIVISION,C,2,1281,1259,0.982825917
2020-06,B DIVISION,D,1,1997,1951,0.976965448
2020-06,B DIVISION,D,2,1528,1488,0.97382199
2020-06,B DIVISION,E,2,640,633,0.9890625
2020-06,B DIVISION,E,1,1536,1494,0.97265625
2020-06,B DIVISION,F,2,480,481,1.002083333
2020-06,B DIVISION,F,1,1947,1932,0.99229584
2020-06,B DIVISION,G,1,945,955,1.010582011
2020-06,B DIVISION,G,2,1536,1533,0.998046875
2020-06,B DIVISION,JZ,2,616,605,0.982142857
2020-06,B DIVISION,JZ,1,1042,1026,0.984644914
2020-06,B DIVISION,L,1,1034,1056,1.021276596
2020-06,B DIVISION,L,2,1596,1550,0.971177945
2020-06,B DIVISION,M,1,1950,1912,0.980512821
2020-06,B DIVISION,M,2,181,183,1.011049724
2020-06,B DIVISION,N,1,1975,1904,0.964050633
2020-06,B DIVISION,N,2,1461,1437,0.983572895
2020-06,B DIVISION,Q,1,2266,2216,0.977934687
2020-06,B DIVISION,Q,2,1856,1832,0.987068966
2020-06,B DIVISION,R,1,2139,2043,0.955119215
2020-06,B DIVISION,R,2,1280,1250,0.9765625
2020-06,B DIVISION,S Fkln,2,704,699,0.992897727
2020-06,B DIVISION,S Fkln,1,792,789,0.996212121
2020-06,B DIVISION,S Rock,1,452,447,0.988938053
2020-06,B DIVISION,S Rock,2,416,417,1.002403846
2020-06,B DIVISION,W,1,663,618,0.932126697
2020-06,Systemwide,Systemwide,1,40723,39777,0.976769884
2020-06,Systemwide,Systemwide,2,23824,23376,0.981195433
2020-05,A DIVISION,1,1,920,895,0.972826087
2020-05,A DIVISION,1,2,1200,1170,0.975
2020-05,A DIVISION,2,1,2200,2184,0.992727273
2020-05,A DIVISION,2,2,2335,2244,0.961027837
2020-05,A DIVISION,3,1,1954,1964,1.005117707
2020-05,A DIVISION,3,2,1600,1555,0.971875
2020-05,A DIVISION,4,1,2820,2760,0.978723404
2020-05,A DIVISION,4,2,2381,2279,0.957160857
2020-05,A DIVISION,5,1,1200,1168,0.973333333
2020-05,A DIVISION,5,2,942,916,0.972399151
2020-05,A DIVISION,6,1,925,927,1.002162162
2020-05,A DIVISION,6,2,1195,1150,0.962343096
2020-05,A DIVISION,7,1,1063,1041,0.979303857
2020-05,A DIVISION,7,2,1407,1382,0.982231699
2020-05,B DIVISION,A,1,1440,1429,0.992361111
2020-05,B DIVISION,A,2,1914,1879,0.981713689
2020-05,B DIVISION,C,1,1160,1155,0.995689655
2020-05,B DIVISION,C,2,1602,1560,0.973782772
2020-05,B DIVISION,D,1,1477,1476,0.999322952
2020-05,B DIVISION,D,2,1910,1869,0.978534031
2020-05,B DIVISION,E,2,640,628,0.98125
2020-05,B DIVISION,E,1,600,595,0.991666667
2020-05,B DIVISION,F,1,1200,1215,1.0125
2020-05,B DIVISION,F,2,1000,992,0.992
2020-05,B DIVISION,G,1,600,600,1
2020-05,B DIVISION,G,2,1920,1913,0.996354167
2020-05,B DIVISION,JZ,1,700,699,0.998571429
2020-05,B DIVISION,JZ,2,895,890,0.994413408
2020-05,B DIVISION,L,1,753,755,1.002656042
2020-05,B DIVISION,L,2,2260,2183,0.965929204
2020-05,B DIVISION,M,1,1200,1195,0.995833333
2020-05,B DIVISION,M,2,905,875,0.966850829
2020-05,B DIVISION,N,1,1474,1463,0.992537313
2020-05,B DIVISION,N,2,1524,1482,0.972440945
2020-05,B DIVISION,Q,1,2060,2031,0.98592233
2020-05,B DIVISION,Q,2,2320,2293,0.988362069
2020-05,B DIVISION,R,1,1200,1206,1.005
2020-05,B DIVISION,R,2,1600,1564,0.9775
2020-05,B DIVISION,S Fkln,1,720,713,0.990277778
2020-05,B DIVISION,S Fkln,2,880,872,0.990909091
2020-05,B DIVISION,S Rock,1,360,360,1
2020-05,B DIVISION,S Rock,2,528,530,1.003787879
2020-05,Systemwide,Systemwide,1,26026,25831,0.992507493
2020-05,Systemwide,Systemwide,2,30958,30226,0.976355062
2020-04,A DIVISION,1,1,598,564,0.943143813
2020-04,A DIVISION,1,2,480,406,0.845833333
2020-04,A DIVISION,2,1,1177,1095,0.930331351
2020-04,A DIVISION,2,2,934,692,0.740899358
2020-04,A DIVISION,3,2,640,534,0.834375
2020-04,A DIVISION,3,1,767,769,1.002607562
2020-04,A DIVISION,4,1,1272,1245,0.978773585
2020-04,A DIVISION,4,2,954,807,0.84591195
2020-04,A DIVISION,5,1,780,772,0.98974359
2020-04,A DIVISION,5,2,640,515,0.8046875
2020-04,A DIVISION,6,1,572,577,1.008741259
2020-04,A DIVISION,6,2,478,365,0.763598326
2020-04,A DIVISION,7,2,688,439,0.638081395
2020-04,A DIVISION,7,1,675,543,0.804444444
2020-04,B DIVISION,A,1,676,660,0.976331361
2020-04,B DIVISION,D,1,923,901,0.97616468
2020-04,B DIVISION,D,2,764,564,0.738219895
2020-04,B DIVISION,E,1,390,375,0.961538462
2020-04,B DIVISION,E,2,320,128,0.4
2020-04,B DIVISION,F,2,640,513,0.8015625
2020-04,B DIVISION,F,1,780,769,0.985897436
2020-04,B DIVISION,G,2,892,765,0.857623318
2020-04,B DIVISION,G,1,495,394,0.795959596
2020-04,B DIVISION,JZ,2,358,282,0.787709497
2020-04,B DIVISION,JZ,1,455,367,0.806593407
2020-04,B DIVISION,L,1,459,456,0.993464052
2020-04,B DIVISION,L,2,192,189,0.984375
2020-04,B DIVISION,M,1,789,655,0.830164766
2020-04,B DIVISION,M,2,480,286,0.595833333
2020-04,B DIVISION,N,1,923,809,0.876489707
2020-04,B DIVISION,N,2,762,455,0.597112861
2020-04,B DIVISION,Q,1,936,878,0.938034188
2020-04,B DIVISION,Q,2,928,770,0.829741379
2020-04,B DIVISION,R,1,780,679,0.870512821
2020-04,B DIVISION,R,2,640,526,0.821875
2020-04,B DIVISION,S Fkln,1,468,467,0.997863248
2020-04,B DIVISION,S Fkln,2,352,352,1
2020-04,B DIVISION,S Rock,1,234,234,1
2020-04,B DIVISION,S Rock,2,224,224,1
2020-04,Systemwide,Systemwide,1,14149,13209,0.933564209
2020-04,Systemwide,Systemwide,2,11366,8812,0.775294739
2020-03,A DIVISION,1,1,1245,1243,0.998393574
2020-03,A DIVISION,1,2,839,809,0.964243147
2020-03,A DIVISION,2,1,1650,1631,0.988484848
2020-03,A DIVISION,2,2,1184,1150,0.971283784
2020-03,A DIVISION,3,1,1530,1527,0.998039216
2020-03,A DIVISION,3,2,1120,1109,0.990178571
2020-03,A DIVISION,4,1,2035,1998,0.981818182
2020-03,A DIVISION,4,2,1665,1573,0.944744745
2020-03,A DIVISION,5,1,1805,1795,0.994459834
2020-03,A DIVISION,5,2,718,697,0.970752089
2020-03,A DIVISION,6,1,1545,1470,0.951456311
2020-03,A DIVISION,6,2,836,787,0.94138756
2020-03,A DIVISION,7,1,2040,1996,0.978431373
2020-03,A DIVISION,7,2,1064,1055,0.991541353
2020-03,A DIVISION,S 42nd,2,1272,1256,0.987421384
2020-03,A DIVISION,S 42nd,1,1550,1535,0.990322581
2020-03,B DIVISION,A,1,1935,1843,0.95245478
2020-03,B DIVISION,A,2,1236,1187,0.960355987
2020-03,B DIVISION,B,1,1260,1216,0.965079365
2020-03,B DIVISION,C,1,1125,1061,0.943111111
