year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2023,10,Tuesday,15,2023-10-03T15:00:00.000,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,422,"Burke Av (2,5)",40.871356,-73.867164,0.2806,"{'type': 'Point', 'coordinates': [-73.947642, 40.632836]}","{'type': 'Point', 'coordinates': [-73.867164, 40.871356]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,269,"Northern Blvd (M,R)",40.752885,-73.906006,43,Parkside Av (Q),40.655292,-73.961495,0.251,"{'type': 'Point', 'coordinates': [-73.906006, 40.752885]}","{'type': 'Point', 'coordinates': [-73.961495, 40.655292]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,395,103 St (6),40.7906,-73.947478,176,Lafayette Av (C),40.686113,-73.973946,1.2404,"{'type': 'Point', 'coordinates': [-73.947478, 40.7906]}","{'type': 'Point', 'coordinates': [-73.973946, 40.686113]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,366,Parkchester (6),40.833226,-73.860816,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,19.2438,"{'type': 'Point', 'coordinates': [-73.860816, 40.833226]}","{'type': 'Point', 'coordinates': [-73.987581, 40.755746]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,438,"135 St (2,3)",40.814229,-73.94077,380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,2.3456,"{'type': 'Point', 'coordinates': [-73.94077, 40.814229]}","{'type': 'Point', 'coordinates': [-73.890064, 40.873412]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,207,Beach 36 St (A),40.595398,-73.768175,202,"Beach 105 St (A,S)",40.583209,-73.827559,0.2736,"{'type': 'Point', 'coordinates': [-73.768175, 40.595398]}","{'type': 'Point', 'coordinates': [-73.827559, 40.583209]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,130,Wilson Av (L),40.688764,-73.904046,3.503,"{'type': 'Point', 'coordinates': [-73.993391, 40.752287]}","{'type': 'Point', 'coordinates': [-73.904046, 40.688764]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,169,"Canal St (A,C,E)",40.720824,-74.005229,383,183 St (4),40.858407,-73.903879,0.6796,"{'type': 'Point', 'coordinates': [-74.005229, 40.720824]}","{'type': 'Point', 'coordinates': [-73.903879, 40.858407]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,144,Dyckman St (A),40.865491,-73.927271,451,Junction Blvd (7),40.749145,-73.869527,1.5398,"{'type': 'Point', 'coordinates': [-73.927271, 40.865491]}","{'type': 'Point', 'coordinates': [-73.869527, 40.749145]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,286,Broadway (G),40.706092,-73.950308,89,Cleveland St (J),40.679947,-73.884639,0.2446,"{'type': 'Point', 'coordinates': [-73.950308, 40.706092]}","{'type': 'Point', 'coordinates': [-73.884639, 40.679947]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,371,Hunts Point Av (6),40.820948,-73.890549,2.9784,"{'type': 'Point', 'coordinates': [-73.831008, 40.714441]}","{'type': 'Point', 'coordinates': [-73.890549, 40.820948]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,392,"125 St (4,5,6)",40.804138,-73.937594,449,111 St (7),40.75173,-73.855334,0.5094,"{'type': 'Point', 'coordinates': [-73.937594, 40.804138]}","{'type': 'Point', 'coordinates': [-73.855334, 40.75173]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143,114,Central Av (M),40.697857,-73.927397,0.745,"{'type': 'Point', 'coordinates': [-73.972143, 40.781433]}","{'type': 'Point', 'coordinates': [-73.927397, 40.697857]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,439,"125 St (2,3)",40.807754,-73.945495,243,"Church Av (F,G)",40.644041,-73.979678,0.723,"{'type': 'Point', 'coordinates': [-73.945495, 40.807754]}","{'type': 'Point', 'coordinates': [-73.979678, 40.644041]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,395,103 St (6),40.7906,-73.947478,268,"65 St (M,R)",40.749669,-73.898453,1.7616,"{'type': 'Point', 'coordinates': [-73.947478, 40.7906]}","{'type': 'Point', 'coordinates': [-73.898453, 40.749669]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,428,"174 St (2,5)",40.837288,-73.887734,413,"Wall St (4,5)",40.707557,-74.011862,0.2606,"{'type': 'Point', 'coordinates': [-73.887734, 40.837288]}","{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,629,Lorimer St (L)/Metropolitan Av (G),40.713428,-73.950847,122,Graham Av (L),40.714565,-73.944053,2.3832,"{'type': 'Point', 'coordinates': [-73.950847, 40.713428]}","{'type': 'Point', 'coordinates': [-73.944053, 40.714565]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,168,"Spring St (C,E)",40.726227,-74.003739,443,Baychester Av (5),40.878663,-73.838591,0.2356,"{'type': 'Point', 'coordinates': [-74.003739, 40.726227]}","{'type': 'Point', 'coordinates': [-73.838591, 40.878663]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,238,"Smith-9 Sts (F,G)",40.67358,-73.995959,324,Houston St (1),40.728251,-74.005367,0.2536,"{'type': 'Point', 'coordinates': [-73.995959, 40.67358]}","{'type': 'Point', 'coordinates': [-74.005367, 40.728251]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,146,181 St (A),40.851695,-73.937969,333,"Wall St (2,3)",40.706821,-74.0091,1.191,"{'type': 'Point', 'coordinates': [-73.937969, 40.851695]}","{'type': 'Point', 'coordinates': [-74.0091, 40.706821]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,418,"233 St (2,5)",40.893193,-73.857473,424,"Pelham Pkwy (2,5)",40.857192,-73.867615,11.0158,"{'type': 'Point', 'coordinates': [-73.857473, 40.893193]}","{'type': 'Point', 'coordinates': [-73.867615, 40.857192]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,220,"155 St (B,D)",40.830135,-73.938209,450,103 St-Corona Plaza (7),40.749865,-73.8627,1.424,"{'type': 'Point', 'coordinates': [-73.938209, 40.830135]}","{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,309,103 St (1),40.799446,-73.968379,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,1.4958,"{'type': 'Point', 'coordinates': [-73.968379, 40.799446]}","{'type': 'Point', 'coordinates': [-73.966113, 40.764629]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,337,"Nevins St (2,3,4,5)",40.688246,-73.980492,312,79 St (1),40.783934,-73.979917,2.3298,"{'type': 'Point', 'coordinates': [-73.980492, 40.688246]}","{'type': 'Point', 'coordinates': [-73.979917, 40.783934]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,284,Nassau Av (G),40.724635,-73.951277,2.472,"{'type': 'Point', 'coordinates': [-73.831008, 40.714441]}","{'type': 'Point', 'coordinates': [-73.951277, 40.724635]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,235,York St (F),40.701397,-73.986751,213,"Fordham Rd (B,D)",40.861296,-73.897749,3.8882,"{'type': 'Point', 'coordinates': [-73.986751, 40.701397]}","{'type': 'Point', 'coordinates': [-73.897749, 40.861296]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,438,"135 St (2,3)",40.814229,-73.94077,623,"Canal St (J,N,Q,R,W,Z,6)",40.718701,-74.00058,1.7484,"{'type': 'Point', 'coordinates': [-73.94077, 40.814229]}","{'type': 'Point', 'coordinates': [-74.00058, 40.718701]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,450,103 St-Corona Plaza (7),40.749865,-73.8627,81,111 St (J),40.697418,-73.836345,0.8344,"{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}","{'type': 'Point', 'coordinates': [-73.836345, 40.697418]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,17,"Prince St (R,W)",40.724329,-73.997702,13,"28 St (R,W)",40.745494,-73.988691,11.8952,"{'type': 'Point', 'coordinates': [-73.997702, 40.724329]}","{'type': 'Point', 'coordinates': [-73.988691, 40.745494]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,403,33 St (6),40.746081,-73.982076,45,Beverley Rd (Q),40.644031,-73.964492,0.4956,"{'type': 'Point', 'coordinates': [-73.982076, 40.746081]}","{'type': 'Point', 'coordinates': [-73.964492, 40.644031]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,157,"96 St (C,B)",40.791642,-73.964696,232,2 Av (F),40.723402,-73.989938,0.73,"{'type': 'Point', 'coordinates': [-73.964696, 40.791642]}","{'type': 'Point', 'coordinates': [-73.989938, 40.723402]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,137,East 105 St (L),40.650573,-73.899485,476,86 St (Q),40.777891,-73.951787,0.2726,"{'type': 'Point', 'coordinates': [-73.899485, 40.650573]}","{'type': 'Point', 'coordinates': [-73.951787, 40.777891]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,97,"Myrtle Av (M,J,Z)",40.697207,-73.935657,432,"Prospect Av (2,5)",40.819585,-73.90177,0.2722,"{'type': 'Point', 'coordinates': [-73.935657, 40.697207]}","{'type': 'Point', 'coordinates': [-73.90177, 40.819585]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,84,85 St-Forest Pkwy (J),40.692435,-73.86001,231,"Grand St (B,D)",40.718267,-73.993753,0.2422,"{'type': 'Point', 'coordinates': [-73.86001, 40.692435]}","{'type': 'Point', 'coordinates': [-73.993753, 40.718267]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143,387,170 St (4),40.840075,-73.917791,0.2448,"{'type': 'Point', 'coordinates': [-73.972143, 40.781433]}","{'type': 'Point', 'coordinates': [-73.917791, 40.840075]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,185,Liberty Av (C),40.674542,-73.896548,55,"Brighton Beach (B,Q)",40.577621,-73.961376,0.2736,"{'type': 'Point', 'coordinates': [-73.896548, 40.674542]}","{'type': 'Point', 'coordinates': [-73.961376, 40.577621]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,122,Graham Av (L),40.714565,-73.944053,205,Beach 60 St (A),40.592374,-73.788522,0.2472,"{'type': 'Point', 'coordinates': [-73.944053, 40.714565]}","{'type': 'Point', 'coordinates': [-73.788522, 40.592374]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,383,183 St (4),40.858407,-73.903879,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,0.5238,"{'type': 'Point', 'coordinates': [-73.903879, 40.858407]}","{'type': 'Point', 'coordinates': [-73.981329, 40.758663]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,81,111 St (J),40.697418,-73.836345,204,Beach 67 St (A),40.590927,-73.796924,0.5524,"{'type': 'Point', 'coordinates': [-73.836345, 40.697418]}","{'type': 'Point', 'coordinates': [-73.796924, 40.590927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,93,"Chauncey St (J,Z)",40.682893,-73.910456,1.636,"{'type': 'Point', 'coordinates': [-73.997732, 40.737796]}","{'type': 'Point', 'coordinates': [-73.910456, 40.682893]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,181,"Utica Av (A,C)",40.679364,-73.930729,615,New Utrecht Av (N)/62 St (D),40.625657,-73.996624,0.2516,"{'type': 'Point', 'coordinates': [-73.930729, 40.679364]}","{'type': 'Point', 'coordinates': [-73.996624, 40.625657]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762593,-73.967613,68,Bay Pkwy (D),40.601875,-73.993728,3.9226,"{'type': 'Point', 'coordinates': [-73.967613, 40.762593]}","{'type': 'Point', 'coordinates': [-73.993728, 40.601875]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,289,Bedford-Nostrand Avs (G),40.689627,-73.953522,254,Jamaica-179 St (F),40.712646,-73.783817,0.4802,"{'type': 'Point', 'coordinates': [-73.953522, 40.689627]}","{'type': 'Point', 'coordinates': [-73.783817, 40.712646]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,398,77 St (6),40.77362,-73.959874,383,183 St (4),40.858407,-73.903879,7.6958,"{'type': 'Point', 'coordinates': [-73.959874, 40.77362]}","{'type': 'Point', 'coordinates': [-73.903879, 40.858407]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,80,"121 St (J,Z)",40.700492,-73.828294,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,0.2688,"{'type': 'Point', 'coordinates': [-73.828294, 40.700492]}","{'type': 'Point', 'coordinates': [-73.997732, 40.737796]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,426,"E 180 St (2,5)",40.841894,-73.873488,309,103 St (1),40.799446,-73.968379,0.5766,"{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}","{'type': 'Point', 'coordinates': [-73.968379, 40.799446]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,293,Van Cortlandt Park-242 St (1),40.889248,-73.898583,327,"Chambers St (1,2,3)",40.715478,-74.009266,1.4234,"{'type': 'Point', 'coordinates': [-73.898583, 40.889248]}","{'type': 'Point', 'coordinates': [-74.009266, 40.715478]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.982209,30,Prospect Av (R),40.665414,-73.992872,1.8532,"{'type': 'Point', 'coordinates': [-73.982209, 40.77344]}","{'type': 'Point', 'coordinates': [-73.992872, 40.665414]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,154,"116 St (C,B)",40.805085,-73.954882,1.2404,"{'type': 'Point', 'coordinates': [-73.964375, 40.671987]}","{'type': 'Point', 'coordinates': [-73.954882, 40.805085]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,366,Parkchester (6),40.833226,-73.860816,218,"167 St (B,D)",40.833771,-73.91844,0.5528,"{'type': 'Point', 'coordinates': [-73.860816, 40.833226]}","{'type': 'Point', 'coordinates': [-73.91844, 40.833771]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,14,"23 St (R,W)",40.741303,-73.989344,272,"36 St (M,R)",40.752039,-73.928781,1.9,"{'type': 'Point', 'coordinates': [-73.989344, 40.741303]}","{'type': 'Point', 'coordinates': [-73.928781, 40.752039]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944216,255,169 St (F),40.71047,-73.793604,5.2,"{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}","{'type': 'Point', 'coordinates': [-73.793604, 40.71047]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,220,"155 St (B,D)",40.830135,-73.938209,217,"170 St (B,D)",40.839306,-73.9134,2.0662,"{'type': 'Point', 'coordinates': [-73.938209, 40.830135]}","{'type': 'Point', 'coordinates': [-73.9134, 40.839306]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,160,"72 St (C,B)",40.775594,-73.97641,123,Grand St (L),40.711926,-73.94067,0.4558,"{'type': 'Point', 'coordinates': [-73.97641, 40.775594]}","{'type': 'Point', 'coordinates': [-73.94067, 40.711926]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,127,DeKalb Av (L),40.703811,-73.918425,620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,0.291,"{'type': 'Point', 'coordinates': [-73.918425, 40.703811]}","{'type': 'Point', 'coordinates': [-73.990642, 40.693241]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,413,"Wall St (4,5)",40.707557,-74.011862,96,Kosciuszko St (J),40.693342,-73.928814,0.25,"{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}","{'type': 'Point', 'coordinates': [-73.928814, 40.693342]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,254,Jamaica-179 St (F),40.712646,-73.783817,450,103 St-Corona Plaza (7),40.749865,-73.8627,8.2532,"{'type': 'Point', 'coordinates': [-73.783817, 40.712646]}","{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,272,"36 St (M,R)",40.752039,-73.928781,636,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642,1.7556,"{'type': 'Point', 'coordinates': [-73.928781, 40.752039]}","{'type': 'Point', 'coordinates': [-73.986642, 40.692259]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,312,79 St (1),40.783934,-73.979917,250,Kings Hwy (F),40.603217,-73.972361,0.2408,"{'type': 'Point', 'coordinates': [-73.979917, 40.783934]}","{'type': 'Point', 'coordinates': [-73.972361, 40.603217]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,393,116 St (6),40.798629,-73.941617,51,"Kings Hwy (B,Q)",40.60867,-73.957734,1.237,"{'type': 'Point', 'coordinates': [-73.941617, 40.798629]}","{'type': 'Point', 'coordinates': [-73.957734, 40.60867]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,339,"Bergen St (2,3)",40.680829,-73.975098,334,"Clark St (2,3)",40.697466,-73.993086,2.846,"{'type': 'Point', 'coordinates': [-73.975098, 40.680829]}","{'type': 'Point', 'coordinates': [-73.993086, 40.697466]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,440,"116 St (2,3)",40.802098,-73.949625,404,28 St (6),40.74307,-73.984264,0.245,"{'type': 'Point', 'coordinates': [-73.949625, 40.802098]}","{'type': 'Point', 'coordinates': [-73.984264, 40.74307]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,293,Van Cortlandt Park-242 St (1),40.889248,-73.898583,152,"135 St (C,B)",40.817894,-73.947649,2.2904,"{'type': 'Point', 'coordinates': [-73.898583, 40.889248]}","{'type': 'Point', 'coordinates': [-73.947649, 40.817894]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,190,80 St (A),40.679371,-73.858992,200,"Beach 90 St (A,S)",40.588034,-73.813641,0.2864,"{'type': 'Point', 'coordinates': [-73.858992, 40.679371]}","{'type': 'Point', 'coordinates': [-73.813641, 40.588034]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,243,"Church Av (F,G)",40.644041,-73.979678,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,0.5398,"{'type': 'Point', 'coordinates': [-73.979678, 40.644041]}","{'type': 'Point', 'coordinates': [-74.002906, 40.733422]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,158,"86 St (C,B)",40.785868,-73.968916,1.464,"{'type': 'Point', 'coordinates': [-73.987776, 40.718463]}","{'type': 'Point', 'coordinates': [-73.968916, 40.785868]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,201,"Beach 98 St (A,S)",40.585307,-73.820558,0.2416,"{'type': 'Point', 'coordinates': [-74.000495, 40.732338]}","{'type': 'Point', 'coordinates': [-73.820558, 40.585307]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,83,"Woodhaven Blvd (J,Z)",40.693879,-73.851576,0.7148,"{'type': 'Point', 'coordinates': [-74.000495, 40.732338]}","{'type': 'Point', 'coordinates': [-73.851576, 40.693879]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,71,8 Av (N),40.635064,-74.011719,635,"South Ferry (1)/Whitehall St (R,W)",40.702578,-74.013329,3.1086,"{'type': 'Point', 'coordinates': [-74.011719, 40.635064]}","{'type': 'Point', 'coordinates': [-74.013329, 40.702578]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,125,Morgan Av (L),40.706152,-73.933147,1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.912034,0.2428,"{'type': 'Point', 'coordinates': [-73.933147, 40.706152]}","{'type': 'Point', 'coordinates': [-73.912034, 40.775036]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,151,"145 St (A,C,B,D)",40.824783,-73.944216,8.9364,"{'type': 'Point', 'coordinates': [-73.987776, 40.718463]}","{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,310,"96 St (1,2,3)",40.793919,-73.972323,273,"Queens Plaza (E,M,R)",40.748973,-73.937243,0.975,"{'type': 'Point', 'coordinates': [-73.972323, 40.793919]}","{'type': 'Point', 'coordinates': [-73.937243, 40.748973]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,249,Avenue P (F),40.608944,-73.973022,0.2404,"{'type': 'Point', 'coordinates': [-73.964375, 40.671987]}","{'type': 'Point', 'coordinates': [-73.973022, 40.608944]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,22,"Rector St (R,W)",40.70722,-74.013342,64,71 St (D),40.619589,-73.998864,1.914,"{'type': 'Point', 'coordinates': [-74.013342, 40.70722]}","{'type': 'Point', 'coordinates': [-73.998864, 40.619589]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,55,"Brighton Beach (B,Q)",40.577621,-73.961376,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,2.0818,"{'type': 'Point', 'coordinates': [-73.961376, 40.577621]}","{'type': 'Point', 'coordinates': [-73.932942, 40.668897]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,173,"High St (A,C)",40.699337,-73.990531,218,"167 St (B,D)",40.833771,-73.91844,0.7166,"{'type': 'Point', 'coordinates': [-73.990531, 40.699337]}","{'type': 'Point', 'coordinates': [-73.91844, 40.833771]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,124,Montrose Av (L),40.707739,-73.93985,189,Grant Av (A),40.677044,-73.86505,0.7404,"{'type': 'Point', 'coordinates': [-73.93985, 40.707739]}","{'type': 'Point', 'coordinates': [-73.86505, 40.677044]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,156,"103 St (C,B)",40.796092,-73.961454,129,Halsey St (L),40.695602,-73.904084,0.7374,"{'type': 'Point', 'coordinates': [-73.961454, 40.796092]}","{'type': 'Point', 'coordinates': [-73.904084, 40.695602]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,241,"15 St-Prospect Park (F,G)",40.660365,-73.979493,0.718,"{'type': 'Point', 'coordinates': [-73.971046, 40.675235]}","{'type': 'Point', 'coordinates': [-73.979493, 40.660365]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,407,Astor Pl (6),40.730054,-73.99107,418,"233 St (2,5)",40.893193,-73.857473,0.4794,"{'type': 'Point', 'coordinates': [-73.99107, 40.730054]}","{'type': 'Point', 'coordinates': [-73.857473, 40.893193]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944216,17,"Prince St (R,W)",40.724329,-73.997702,0.748,"{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}","{'type': 'Point', 'coordinates': [-73.997702, 40.724329]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,264,"Woodhaven Blvd (M,R)",40.733106,-73.869229,11.0712,"{'type': 'Point', 'coordinates': [-74.000495, 40.732338]}","{'type': 'Point', 'coordinates': [-73.869229, 40.733106]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,459,40 St-Lowery St (7),40.743781,-73.924016,604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,0.9912,"{'type': 'Point', 'coordinates': [-73.924016, 40.743781]}","{'type': 'Point', 'coordinates': [-73.925741, 40.82795]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,94,Halsey St (J),40.68637,-73.916559,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,0.5556,"{'type': 'Point', 'coordinates': [-73.916559, 40.68637]}","{'type': 'Point', 'coordinates': [-73.958688, 40.670513]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",40.700486,-73.807969,94,Halsey St (J),40.68637,-73.916559,3.2224,"{'type': 'Point', 'coordinates': [-73.807969, 40.700486]}","{'type': 'Point', 'coordinates': [-73.916559, 40.68637]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,123,Grand St (L),40.711926,-73.94067,366,Parkchester (6),40.833226,-73.860816,1.444,"{'type': 'Point', 'coordinates': [-73.94067, 40.711926]}","{'type': 'Point', 'coordinates': [-73.860816, 40.833226]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,326,Franklin St (1),40.719318,-74.006886,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,1.1792,"{'type': 'Point', 'coordinates': [-74.006886, 40.719318]}","{'type': 'Point', 'coordinates': [-73.981329, 40.758663]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,286,Broadway (G),40.706092,-73.950308,0.9978,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-73.950308, 40.706092]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,154,"116 St (C,B)",40.805085,-73.954882,0.2756,"{'type': 'Point', 'coordinates': [-73.947642, 40.632836]}","{'type': 'Point', 'coordinates': [-73.954882, 40.805085]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,169,"Canal St (A,C,E)",40.720824,-74.005229,136,New Lots Av (L),40.658733,-73.899232,0.2436,"{'type': 'Point', 'coordinates': [-74.005229, 40.720824]}","{'type': 'Point', 'coordinates': [-73.899232, 40.658733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,96,Kosciuszko St (J),40.693342,-73.928814,134,Sutter Av (L),40.669367,-73.901975,0.2486,"{'type': 'Point', 'coordinates': [-73.928814, 40.693342]}","{'type': 'Point', 'coordinates': [-73.901975, 40.669367]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,157,"96 St (C,B)",40.791642,-73.964696,245,18 Av (F),40.629755,-73.976971,0.2462,"{'type': 'Point', 'coordinates': [-73.964696, 40.791642]}","{'type': 'Point', 'coordinates': [-73.976971, 40.629755]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,218,"167 St (B,D)",40.833771,-73.91844,458,46 St-Bliss St (7),40.743132,-73.918435,0.2444,"{'type': 'Point', 'coordinates': [-73.91844, 40.833771]}","{'type': 'Point', 'coordinates': [-73.918435, 40.743132]}"
